date,HSol,AzSol,AngInc,AngProf,GlobHor,DiffHor,BeamHor,T Amb,WindVel,GlobInc,BeamInc,DifSInc,Alb Inc,GlobEff,BeamEff,DiffEff,Alb_Eff,FTransp,FIAMGl,FIAMBm,FIAMDif,FIAMAlb,EArrRef,EArrNom,GIncLss,TempLss,ModQual,LIDLoss,MisLoss,OhmLoss,EArrMPP,EArUfix,EUnused,EArray,TExtON,TArray,DTArr,DTArrGl,IArray,UArray,ArrayON,OutConv,CnvLoss,CL Oper,CL Pmin,CL Vmin,CL Pmax,CL Vmax,SOCmean,SOC Beg,SOC End,ChargON,DischON,U Batt,UBatCh,UBatDis,IBatCh,IBatDis,IBEffL,IBGass,IBSelf,EBatCh,EBatDis,EBatLss,EBatEff,ESOCBal,WeCycle,WeState,MGass,E Avail,E Load,E User,I User,SolFrac,E Miss,T LOL,Pr LOL,EffArrR,EffArrC,EffSysR,EffSysC,EffBatI,EffBatE,Yr,Yu,Ya,Yf,Lu,Lc,Ls,Lur,Lcr,Lsr,PR
01/01/90 00:00,0,0,90,0,0,0,0,9.4102,3.2,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9.4102,0,0,0,0,0,0,0,0,0,0,0,0.5974,0.6,0.5949,0,1,50.867,0,50.867,0,3.7891,0,0,0.0152,0,0.1927,-0.0047,-0.0047,-0.188,0.0004,99.999,0,0,0.1927,0.1927,3.7883,1,0,0,0,0,0,0,0,0,0,0,0,0,0.9635,0,0,-0.9635,1,1,1,1
01/01/90 01:00,0,0,90,0,0,0,0,9.4001,2.8,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9.4001,0,0,0,0,0,0,0,0,0,0,0,0.5923,0.5949,0.5898,0,1,50.847,0,50.847,0,3.7906,0,0,0.0152,0,0.1927,-0.0048,-0.0048,-0.188,0.0004,99.999,0,0,0.1927,0.1927,3.7898,1,0,0,0,0,0,0,0,0,0,0,0,0,0.9635,0,0,-0.9635,1,1,1,1
01/01/90 02:00,0,0,90,0,0,0,0,9.19,2.5,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9.19,0,0,0,0,0,0,0,0,0,0,0,0.5872,0.5898,0.5846,0,1,50.852,0,50.852,0,3.7902,0,0,0.0152,0,0.1927,-0.0048,-0.0048,-0.188,0.0004,99.998,0,0,0.1927,0.1927,3.7894,1,0,0,0,0,0,0,0,0,0,0,0,0,0.9635,0,0,-0.9635,1,1,1,1
01/01/90 03:00,0,0,90,0,0,0,0,9.0902,2.8,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9.0902,0,0,0,0,0,0,0,0,0,0,0,0.582,0.5846,0.5795,0,1,50.844,0,50.844,0,3.7909,0,0,0.0152,0,0.1927,-0.0048,-0.0048,-0.188,0.0004,99.998,0,0,0.1927,0.1927,3.79,1,0,0,0,0,0,0,0,0,0,0,0,0,0.9635,0,0,-0.9635,1,1,1,1
01/01/90 04:00,0,0,90,0,0,0,0,8.9899,2.8,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.9899,0,0,0,0,0,0,0,0,0,0,0,0.5769,0.5795,0.5743,0,1,50.835,0,50.835,0,3.7915,0,0,0.0151,0,0.1927,-0.0048,-0.0048,-0.188,0.0004,99.997,0,0,0.1927,0.1927,3.7907,1,0,0,0,0,0,0,0,0,0,0,0,0,0.9635,0,0,-0.9635,1,1,1,1
01/01/90 05:00,0,0,90,0,0,0,0,8.88,2.9999,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.88,0,0,0,0,0,0,0,0,0,0,0,0.5717,0.5743,0.5692,0,1,50.827,0,50.827,0,3.7921,0,0,0.0151,0,0.1927,-0.0048,-0.0048,-0.188,0.0004,99.997,0,0,0.1927,0.1927,3.7913,1,0,0,0,0,0,0,0,0,0,0,0,0,0.9635,0,0,-0.9635,1,1,1,1
01/01/90 06:00,0,0,90,0,0,0,0,8.82,2.7001,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.82,0,0,0,0,0,0,0,0,0,0,0,0.5666,0.5692,0.564,0,1,50.813,0,50.813,0,3.7931,0,0,0.0151,0,0.1927,-0.0048,-0.0048,-0.188,0.0004,99.996,0,0,0.1927,0.1927,3.7923,1,0,0,0,0,0,0,0,0,0,0,0,0,0.9635,0,0,-0.9635,1,1,1,1
01/01/90 07:00,0,0,90,0,0,0,0,8.76,3.2,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.76,0,0,0,0,0,0,0,0,0,0,0,0.5614,0.564,0.5588,0,1,50.799,0,50.799,0,3.7942,0,0,0.0151,0,0.1927,-0.0048,-0.0048,-0.188,0.0004,99.996,0,0,0.1927,0.1927,3.7934,1,0,0,0,0,0,0,0,0,0,0,0,0,0.9635,0,0,-0.9635,1,1,1,1
01/01/90 08:00,2.0818,-46.148,51.848,3.0034,1.5987,1.5987,0,8.8598,2.9999,0.2329,-0.2329,0.2329,0,0,0,0,0,0.1457,1,1,1,1,0.0011,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.8598,0,0,0,0,0,0,0,0,0,0,0,0.5563,0.5588,0.5537,0,1,50.764,0,50.764,0,3.7968,0,0,0.0151,0,0.1927,-0.0048,-0.0048,-0.188,0.0004,99.995,0,0,0.1927,0.1927,3.796,1,0,0,0,0,0,3146.8,3604.9,0,0,0.0056,0.0056,0,0.9635,0,0.0056,-0.9635,0,1,-172.38,172.38
01/01/90 09:00,6.8389,-36.135,41.063,8.4466,36.498,36.498,0,9.82,4.4001,31.13,0,29.305,1.8249,29.09,0,27.367,1.7228,0.8529,0.9634,1,0.9627,0.9733,0.1494,0.141,0.0217,-0.0076,-0.0016,0.0013,0.0013,0.0017,0.1243,0.1243,0,0.1243,0,10.912,1.0919,0.0375,2.0179,61.594,1,0.0806,0.0437,0.0437,0,0,0,0,0.5522,0.5537,0.5507,0,1,50.631,0,50.631,0,2.2136,0,0,0.0152,0,0.1121,-0.0035,-0.0035,-0.1086,0.0002,99.995,0,0.0806,0.1927,0.1927,3.806,1,0,0,0,15.184,17.395,23.542,26.969,0,0,0.7471,0.7471,0.6214,0.9635,0,0.1257,-0.3421,0,0.1682,-0.4578,1.2896
01/01/90 10:00,11.292,-22.886,28.32,12.229,73.501,72.101,1.4004,10.82,3.7999,74.628,6.296,64.657,3.6751,69.916,6.0656,60.381,3.4695,1.0153,0.9658,0.9932,0.9627,0.9733,0.3582,0.3389,0.029,-0.0158,-0.0041,0.0033,0.0033,0.0052,0.3181,0.3181,0,0.3181,0,13.409,2.589,0.037,5.0126,63.459,1,0.2723,0.0458,0.0458,0,0,0,0,0.5517,0.5507,0.5528,1,0,50.524,50.524,0,1.5749,0,0.0309,0,0.0154,0.0796,0,0.003,0.0023,0.0765,0,99.994,0,0.2723,0.1927,0.1927,3.814,1,0,0,0,16.21,18.571,9.8201,11.25,109.99,-1.0363,1.7911,1.7911,1.5905,0.9635,0,0.2006,0.627,0,0.112,0.3501,0.5379
01/01/90 11:00,13.773,-8.9593,18.213,13.937,94.503,91.803,2.7002,11.61,3.7999,98.648,10.773,83.15,4.7252,92.534,10.423,77.651,4.4609,1.0439,0.967,0.9974,0.9627,0.9733,0.4735,0.4485,0.0307,-0.0181,-0.0054,0.0044,0.0044,0.0076,0.4251,0.4251,0,0.4251,0,15.028,3.4183,0.0369,6.6655,63.778,1,0.3801,0.045,0.045,0,0,0,0,0.5552,0.5528,0.5577,1,0,50.45,50.45,0,3.7142,0,0.0728,0,0.0155,0.1874,0,0.0045,0.0038,0.1828,0,99.993,0,0.3801,0.1927,0.1927,3.8196,1,0,0,0,16.389,18.775,7.429,8.5106,111.23,-0.4394,2.3676,2.3676,2.1256,0.9635,0,0.242,1.1621,0,0.1022,0.4908,0.407
01/01/90 12:00,14.064,5.2743,16.662,14.121,101.9,97.399,4.497,12.17,4.1999,112.87,17.729,90.045,5.0948,106.06,17.159,84.09,4.8098,1.1077,0.9687,0.9978,0.9627,0.9733,0.5418,0.5141,0.0312,-0.0186,-0.0063,0.0051,0.005,0.0092,0.4885,0.4885,0,0.4885,0,16.085,3.9149,0.0369,7.651,63.852,1,0.444,0.0445,0.0445,0,0,0,0,0.561,0.5577,0.5642,1,0,50.409,50.409,0,4.9844,0,0.0977,0,0.0156,0.2513,0,0.0043,0.0035,0.2469,0,99.993,0,0.444,0.1927,0.1927,3.8227,1,0,0,0,16.461,18.858,6.493,7.4384,111.46,-0.3274,2.7088,2.7088,2.4427,0.9635,0,0.2662,1.4792,0,0.0983,0.5461,0.3557
01/01/90 13:00,12.137,19.324,25.299,12.838,78.502,77.002,1.5005,12.34,4.5999,78.768,6.4524,68.39,3.9251,73.799,6.2256,63.867,3.7056,1.0034,0.9659,0.9947,0.9627,0.9733,0.3781,0.3577,0.0294,-0.0143,-0.0043,0.0035,0.0034,0.0055,0.3345,0.3345,0,0.3345,0,15.075,2.7347,0.0371,5.2975,63.152,1,0.2889,0.0457,0.0457,0,0,0,0,0.5655,0.5642,0.5668,1,0,50.385,50.385,0,1.9082,0,0.0374,0,0.0156,0.0961,0,0.002,0.0012,0.0942,0,99.992,0,0.2889,0.1927,0.1927,3.8246,1,0,0,0,16.153,18.504,9.304,10.659,110.35,-0.8553,1.8904,1.8904,1.6727,0.9635,0,0.2177,0.7092,0,0.1152,0.3752,0.5097
01/01/90 14:00,8.1669,32.773,37.644,9.6859,41.103,41.102,0.0006,12.05,4.1999,33.727,0.0032,31.668,2.0551,31.517,0.0031,29.574,1.9402,0.8205,0.9634,0.9869,0.9627,0.9733,0.1619,0.1528,0.0224,-0.007,-0.0017,0.0014,0.0014,0.0019,0.1345,0.1345,0,0.1345,0,13.233,1.1832,0.0375,2.1974,61.192,1,0.0893,0.0451,0.0451,0,0,0,0,0.5654,0.5668,0.5641,0,1,50.394,0,50.394,0,2.0513,0,0,0.0156,0,0.1034,-0.0031,-0.0031,-0.1003,0.0002,99.991,0,0.0893,0.1927,0.1927,3.8238,1,0,0,0,15.162,17.37,21.729,24.893,0,0,0.8094,0.8094,0.6723,0.9635,0,0.1371,-0.2912,0,0.1694,-0.3597,1.1903
01/01/90 15:00,2.8944,44.601,50.128,4.0618,2.7056,2.6995,0.006,11.39,5.3999,0.5082,-0.5082,0.5082,0,0,0,0,0,0.1878,1,1,1,1,0.0024,0,0,0,0,0,0,0,0,0,0,0,0,0,-11.39,0,0,0,0,0,0,0,0,0,0,0,0.5616,0.5641,0.559,0,1,50.452,0,50.452,0,3.8203,0,0,0.0155,0,0.1927,-0.0047,-0.0047,-0.188,0.0004,99.991,0,0,0.1927,0.1927,3.8195,1,0,0,0,0,0,1442.1,1652.1,0,0,0.0122,0.0122,0,0.9635,0,0.0122,-0.9635,0,1,-78.999,78.999
01/01/90 16:00,0,0,90,0,0,0,0,11.08,4.4001,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-11.08,0,0,0,0,0,0,0,0,0,0,0,0.5565,0.559,0.554,0,1,50.472,0,50.472,0,3.8188,0,0,0.0154,0,0.1927,-0.0047,-0.0047,-0.188,0.0004,99.99,0,0,0.1927,0.1927,3.818,1,0,0,0,0,0,0,0,0,0,0,0,0,0.9635,0,0,-0.9635,1,1,1,1
01/01/90 17:00,0,0,90,0,0,0,0,10.77,4.8001,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-10.77,0,0,0,0,0,0,0,0,0,0,0,0.5086,0.554,0.4633,0,1,49.947,0,49.947,0,54.123,0,0,0.0154,0,2.7033,0.6205,0.6205,-3.3238,0.0067,99.983,0,0,2.6927,2.6927,53.911,1,0,0,0,0,0,0,0,0,0,0,0,0,13.463,0,0,-13.463,1,1,1,1
01/01/90 18:00,0,0,90,0,0,0,0,10.4,4.1999,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-10.4,0,0,0,0,0,0,0,0,0,0,0,0.4533,0.4633,0.4433,0,1,50.048,0,50.048,0,13.853,0,0,0.0153,0,0.6933,0.036,0.036,-0.7293,0.0016,99.982,0,0,0.6927,0.6927,13.841,1,0,0,0,0,0,0,0,0,0,0,0,0,3.4635,0,0,-3.4635,1,1,1,1
01/01/90 19:00,0,0,90,0,0,0,0,10.15,4.1999,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-10.15,0,0,0,0,0,0,0,0,0,0,0,0.4333,0.4433,0.4233,0,1,49.995,0,49.995,0,13.867,0,0,0.0153,0,0.6933,0.036,0.036,-0.7293,0.0016,99.98,0,0,0.6927,0.6927,13.855,1,0,0,0,0,0,0,0,0,0,0,0,0,3.4635,0,0,-3.4635,1,1,1,1
01/01/90 20:00,0,0,90,0,0,0,0,9.83,4.1999,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9.83,0,0,0,0,0,0,0,0,0,0,0,0.4132,0.4233,0.4032,0,1,49.951,0,49.951,0,13.879,0,0,0.0152,0,0.6933,0.0361,0.0361,-0.7294,0.0017,99.979,0,0,0.6927,0.6927,13.867,1,0,0,0,0,0,0,0,0,0,0,0,0,3.4635,0,0,-3.4635,1,1,1,1
01/01/90 21:00,0,0,90,0,0,0,0,9.5201,3.3999,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9.5201,0,0,0,0,0,0,0,0,0,0,0,0.3931,0.4032,0.3829,0,1,49.906,0,49.906,0,13.892,0,0,0.0152,0,0.6933,0.0361,0.0361,-0.7294,0.0018,99.977,0,0,0.6927,0.6927,13.88,1,0,0,0,0,0,0,0,0,0,0,0,0,3.4635,0,0,-3.4635,1,1,1,1
01/01/90 22:00,0,0,90,0,0,0,0,9.2101,2.9,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9.2101,0,0,0,0,0,0,0,0,0,0,0,0.3728,0.3829,0.3626,0,1,49.86,0,49.86,0,13.905,0,0,0.0152,0,0.6933,0.0362,0.0362,-0.7295,0.0018,99.975,0,0,0.6927,0.6927,13.893,1,0,0,0,0,0,0,0,0,0,0,0,0,3.4635,0,0,-3.4635,1,1,1,1
01/01/90 23:00,0,0,90,0,0,0,0,8.9001,2.8,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.9001,0,0,0,0,0,0,0,0,0,0,0,0.36,0.3626,0.3574,0,1,49.919,0,49.919,0,3.8612,0,0,0.0151,0,0.1927,-0.0045,-0.0045,-0.1882,0.0005,99.974,0,0,0.1927,0.1927,3.8603,1,0,0,0,0,0,0,0,0,0,0,0,0,0.9635,0,0,-0.9635,1,1,1,1
02/01/90 00:00,0,0,90,0,0,0,0,8.51,2.9,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.51,0,0,0,0,0,0,0,0,0,0,0,0.3547,0.3574,0.3521,0,1,49.948,0,49.948,0,3.8589,0,0,0.0151,0,0.1927,-0.0045,-0.0045,-0.1882,0.0005,99.974,0,0,0.1927,0.1927,3.858,1,0,0,0,0,0,0,0,0,0,0,0,0,0.9635,0,0,-0.9635,1,1,1,1
02/01/90 01:00,0,0,90,0,0,0,0,7.9798,4,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.9798,0,0,0,0,0,0,0,0,0,0,0,0.3494,0.3521,0.3468,0,1,49.995,0,49.995,0,3.8553,0,0,0.015,0,0.1927,-0.0045,-0.0045,-0.1882,0.0005,99.973,0,0,0.1927,0.1927,3.8544,1,0,0,0,0,0,0,0,0,0,0,0,0,0.9635,0,0,-0.9635,1,1,1,1
02/01/90 02:00,0,0,90,0,0,0,0,7.68,5.1001,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.68,0,0,0,0,0,0,0,0,0,0,0,0.3441,0.3468,0.3414,0,1,50.012,0,50.012,0,3.854,0,0,0.015,0,0.1927,-0.0046,-0.0046,-0.1882,0.0005,99.973,0,0,0.1927,0.1927,3.8531,1,0,0,0,0,0,0,0,0,0,0,0,0,0.9635,0,0,-0.9635,1,1,1,1
02/01/90 03:00,0,0,90,0,0,0,0,7.4899,4.8001,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.4899,0,0,0,0,0,0,0,0,0,0,0,0.3388,0.3414,0.3361,0,1,50.014,0,50.014,0,3.8538,0,0,0.015,0,0.1927,-0.0046,-0.0046,-0.1882,0.0005,99.972,0,0,0.1927,0.1927,3.8529,1,0,0,0,0,0,0,0,0,0,0,0,0,0.9635,0,0,-0.9635,1,1,1,1
02/01/90 04:00,0,0,90,0,0,0,0,7.2702,5.6001,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.2702,0,0,0,0,0,0,0,0,0,0,0,0.3334,0.3361,0.3307,0,1,50.02,0,50.02,0,3.8533,0,0,0.015,0,0.1927,-0.0046,-0.0046,-0.1882,0.0005,99.972,0,0,0.1927,0.1927,3.8525,1,0,0,0,0,0,0,0,0,0,0,0,0,0.9635,0,0,-0.9635,1,1,1,1
02/01/90 05:00,0,0,90,0,0,0,0,7.0399,4.8001,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.0399,0,0,0,0,0,0,0,0,0,0,0,0.328,0.3307,0.3253,0,1,50.027,0,50.027,0,3.8528,0,0,0.015,0,0.1927,-0.0046,-0.0046,-0.1882,0.0005,99.971,0,0,0.1927,0.1927,3.8519,1,0,0,0,0,0,0,0,0,0,0,0,0,0.9635,0,0,-0.9635,1,1,1,1
02/01/90 06:00,0,0,90,0,0,0,0,6.8801,5.3999,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.8801,0,0,0,0,0,0,0,0,0,0,0,0.3226,0.3253,0.3199,0,1,50.026,0,50.026,0,3.8529,0,0,0.015,0,0.1927,-0.0046,-0.0046,-0.1882,0.0005,99.971,0,0,0.1927,0.1927,3.852,1,0,0,0,0,0,0,0,0,0,0,0,0,0.9635,0,0,-0.9635,1,1,1,1
02/01/90 07:00,0,0,90,0,0,0,0,6.7198,3.7999,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.7198,0,0,0,0,0,0,0,0,0,0,0,0.3172,0.3199,0.3145,0,1,50.024,0,50.024,0,3.8531,0,0,0.0149,0,0.1927,-0.0046,-0.0046,-0.1882,0.0005,99.97,0,0,0.1927,0.1927,3.8522,1,0,0,0,0,0,0,0,0,0,0,0,0,0.9635,0,0,-0.9635,1,1,1,1
02/01/90 08:00,2.117,-46.286,51.936,3.0619,1.5031,1.5005,0.0026,6.74,4.1999,0.2563,-0.2563,0.2563,0,0,0,0,0,0.1705,1,1,1,1,0.0012,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.74,0,0,0,0,0,0,0,0,0,0,0,0.3118,0.3145,0.3091,0,1,49.998,0,49.998,0,3.8551,0,0,0.0149,0,0.1927,-0.0046,-0.0046,-0.1882,0.0005,99.97,0,0,0.1927,0.1927,3.8542,1,0,0,0,0,0,2859.7,3276,0,0,0.0062,0.0062,0,0.9635,0,0.0062,-0.9635,0,1,-156.65,156.65
02/01/90 09:00,6.8871,-36.27,41.137,8.5203,31.005,30.999,0.0061,7.3498,3.7999,23.198,0.0381,21.61,1.5502,21.681,0.0364,20.181,1.4635,0.7482,0.9635,0.9836,0.9627,0.9733,0.1114,0.1051,0.0193,-0.0065,-0.0012,0.0009,0.0009,0.0012,0.0905,0.0905,0,0.0905,0,8.1675,0.8176,0.0377,1.4725,61.439,1,0.0517,0.0388,0.0388,0,0,0,0,0.3072,0.3091,0.3052,0,1,49.905,0,49.905,0,2.8256,0,0,0.015,0,0.141,-0.0046,-0.0046,-0.1365,0.0004,99.969,0,0.0517,0.1927,0.1927,3.8613,1,0,0,0,14.831,16.99,31.591,36.19,0,0,0.5568,0.5568,0.4523,0.9635,0,0.1044,-0.5112,0,0.1876,-0.9181,1.7305
02/01/90 10:00,11.358,-23.015,28.363,12.312,57.596,57.596,0,7.9299,4.1999,47.712,0,44.832,2.8798,44.586,0,41.867,2.7187,0.8284,0.9634,1,0.9627,0.9733,0.229,0.2161,0.0254,-0.0131,-0.0025,0.0021,0.002,0.0029,0.1995,0.1995,0,0.1995,0,9.5875,1.6575,0.0372,3.1543,63.24,1,0.1526,0.0469,0.0469,0,0,0,0,0.3047,0.3052,0.3041,0,1,49.832,0,49.832,0,0.8046,0,0,0.015,0,0.0401,-0.0007,-0.0007,-0.0394,0.0001,99.969,0,0.1526,0.1927,0.1927,3.867,1,0,0,0,15.9,18.215,15.36,17.596,0,0,1.1451,1.1451,0.9974,0.9635,0,0.1477,0.0339,0,0.129,0.0296,0.8414
02/01/90 11:00,13.858,-9.0772,18.186,14.027,77.095,77.095,0,8.4098,3.5001,66.937,0,63.082,3.8547,62.549,0,58.91,3.6391,0.8682,0.9634,1,0.9627,0.9733,0.3213,0.3032,0.0282,-0.0173,-0.0037,0.003,0.0029,0.0044,0.2857,0.2857,0,0.2857,0,10.724,2.3146,0.037,4.4717,63.888,1,0.2396,0.0461,0.0461,0,0,0,0,0.3048,0.3041,0.3055,1,0,49.782,49.782,0,0.9424,0,0.0185,0,0.0151,0.0469,0,-0.0009,-0.0017,0.0478,0,99.968,0,0.2396,0.1927,0.1927,3.8709,1,0,0,0,16.232,18.595,10.948,12.543,119.5,-1.7318,1.6065,1.6065,1.4284,0.9635,0,0.178,0.4649,0,0.1108,0.2894,0.5998
02/01/90 12:00,14.166,5.172,16.537,14.222,80.497,80.497,0,8.7101,4.4001,70.603,0,66.578,4.0249,65.974,0,62.175,3.7997,0.8771,0.9633,1,0.9627,0.9733,0.3389,0.3198,0.0286,-0.0178,-0.0039,0.0031,0.0031,0.0048,0.3019,0.3019,0,0.3019,0,11.15,2.4403,0.037,4.7227,63.919,1,0.2559,0.0459,0.0459,0,0,0,0,0.3064,0.3055,0.3073,1,0,49.751,49.751,0,1.2707,0,0.0249,0,0.0151,0.0632,0,-0.0018,-0.0025,0.065,0,99.968,0,0.2559,0.1927,0.1927,3.8733,1,0,0,0,16.261,18.628,10.38,11.891,120.47,-1.2843,1.6945,1.6945,1.5094,0.9635,0,0.1851,0.5459,0,0.1092,0.3221,0.5686
02/01/90 13:00,12.254,19.24,25.157,12.955,64.606,64.598,0.0072,8.7802,4.8001,54.674,0.0305,51.414,3.2303,51.092,0.0295,48.013,3.0496,0.8463,0.9634,0.9948,0.9627,0.9733,0.2624,0.2477,0.0266,-0.0141,-0.0029,0.0024,0.0024,0.0034,0.23,0.23,0,0.23,0,10.677,1.8967,0.0371,3.6322,63.33,1,0.1835,0.0466,0.0466,0,0,0,0,0.3072,0.3073,0.307,0,1,49.735,0,49.735,0,0.1855,0,0,0.0151,0,0.0092,0.0005,0.0005,-0.0097,0,99.967,0,0.1835,0.1927,0.1927,3.8745,1,0,0,0,16.001,18.33,13.404,15.356,0,0,1.3122,1.3122,1.1501,0.9635,0,0.162,0.1866,0,0.1235,0.1422,0.7343
02/01/90 14:00,8.2941,32.708,37.513,9.8289,32.699,32.699,0,8.5302,3.7999,22.882,0,21.247,1.635,21.386,0,19.842,1.5435,0.6998,0.9635,1,0.9627,0.9733,0.1098,0.1037,0.0192,-0.006,-0.0011,0.0009,0.0009,0.0012,0.0886,0.0886,0,0.0886,0,9.3378,0.8075,0.0378,1.4515,61.066,1,0.0501,0.0385,0.0385,0,0,0,0,0.3051,0.307,0.3031,0,1,49.74,0,49.74,0,2.8664,0,0,0.0151,0,0.1426,-0.0047,-0.0047,-0.1379,0.0004,99.967,0,0.0501,0.1927,0.1927,3.8742,1,0,0,0,14.732,16.877,32.027,36.69,0,0,0.5492,0.5492,0.4432,0.9635,0,0.106,-0.5203,0,0.193,-0.9474,1.7545
02/01/90 15:00,3.0282,44.552,50.007,4.2456,2.7056,2.6995,0.006,8.0499,4.5999,0.4938,-0.4938,0.4938,0,0,0,0,0,0.1825,1,1,1,1,0.0024,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.0499,0,0,0,0,0,0,0,0,0,0,0,0.3005,0.3031,0.2978,0,1,49.776,0,49.776,0,3.8722,0,0,0.015,0,0.1927,-0.0046,-0.0046,-0.1882,0.0005,99.966,0,0,0.1927,0.1927,3.8713,1,0,0,0,0,0,1484,1700.1,0,0,0.0119,0.0119,0,0.9635,0,0.0119,-0.9635,0,1,-81.296,81.296
02/01/90 16:00,0,0,90,0,0,0,0,7.9199,4,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.9199,0,0,0,0,0,0,0,0,0,0,0,0.2951,0.2978,0.2925,0,1,49.769,0,49.769,0,3.8729,0,0,0.015,0,0.1927,-0.0046,-0.0046,-0.1882,0.0005,99.966,0,0,0.1927,0.1927,3.8719,1,0,0,0,0,0,0,0,0,0,0,0,0,0.9635,0,0,-0.9635,1,1,1,1
02/01/90 17:00,0,0,90,0,0,0,0,7.7898,4.1999,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.7898,0,0,0,0,0,0,0,0,0,0,0,0.2439,0.2925,0.1954,0,1,48.907,0,48.907,0,55.626,0,0,0.015,0,2.7205,0.6334,0.6334,-3.3539,0.0096,99.956,0,0,2.6927,2.6927,55.058,1,0,0,0,0,0,0,0,0,0,0,0,0,13.463,0,0,-13.463,1,1,1,1
02/01/90 18:00,0,0,90,0,0,0,0,7.6598,3.2,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.6598,0,0,0,0,0,0,0,0,0,0,0,0.1847,0.1954,0.174,0,1,48.542,0,48.542,0,14.322,0,0,0.015,0,0.6952,0.0382,0.0382,-0.7334,0.0021,99.954,0,0,0.6927,0.6927,14.27,1,0,0,0,0,0,0,0,0,0,0,0,0,3.4635,0,0,-3.4635,1,1,1,1
02/01/90 19:00,0,0,90,0,0,0,0,7.4799,2.8,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.4799,0,0,0,0,0,0,0,0,0,0,0,0.1632,0.174,0.1523,0,1,48.183,0,48.183,0,14.438,0,0,0.015,0,0.6957,0.0387,0.0387,-0.7343,0.0023,99.952,0,0,0.6927,0.6927,14.376,1,0,0,0,0,0,0,0,0,0,0,0,0,3.4635,0,0,-3.4635,1,1,1,1
02/01/90 20:00,0,0,90,0,0,0,0,7.4002,2.5,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.4002,0,0,0,0,0,0,0,0,0,0,0,0.1414,0.1523,0.1304,0,1,47.756,0,47.756,0,14.576,0,0,0.015,0,0.6961,0.0393,0.0393,-0.7354,0.0025,99.949,0,0,0.6927,0.6927,14.505,1,0,0,0,0,0,0,0,0,0,0,0,0,3.4635,0,0,-3.4635,1,1,1,1
